data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-08-20 18:53:00.523985;1781;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Nicholas Escalante;masculino;boleto
2025-03-26 16:58:00.525491;1782;Recife;João Victor;Smartphone Sansung Galaxy;Thomas Church;masculino;boleto
2025-11-30 14:30:00.525960;1783;São Paulo;Ana Oliveira;Playstation 5;Paul Erickson;masculino;boleto
2025-03-19 12:57:00.526263;1784;Belo Horizonte;Joana Silva;Playstation 5;Ana Jacocks;femasculino;pix
2025-06-28 10:34:00.546507;1785;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Mary Fisher;femasculino;cartão de crédito
2025-05-08 11:35:00.547171;1786;Belo Horizonte;Olivia Sousa;Playstation 5;Lacy Downey;femasculino;boleto
2025-02-13 14:51:00.548145;1787;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Henry Smith;masculino;boleto
2025-04-04 20:28:00.548286;1788;Recife;João Victor;Smartwatch Sansung M3;Lynn Richards;femasculino;boleto
2025-12-14 15:27:00.548540;1789;Belo Horizonte;Joana Silva;Playstation 5;Peggy Younger;femasculino;pix
2025-05-30 15:29:00.549695;1790;Belo Horizonte;Joana Silva;Geladeira Sansung;Darrell Garcia;masculino;pix
2025-10-04 11:15:00.549864;1791;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Donald Hoener;masculino;dinheiro
2025-09-09 14:24:00.575416;1792;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Jose Wayne;masculino;cartão de crédito
2025-07-26 18:11:00.576955;1793;Recife;Bruno Otavio;Cama Solteiro Ortobom;Candida Stewart;femasculino;dinheiro
2025-11-06 12:05:00.577513;1794;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Karen Johnson;femasculino;dinheiro
2025-05-01 19:04:00.577631;1795;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Lacy Trujillo;femasculino;cartão de crédito
2025-10-27 12:12:00.578284;1796;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Julia Black;femasculino;pix
2025-06-14 12:19:00.578470;1797;São Paulo;Ana Oliveira;Geladeira Sansung;Monica Paton;femasculino;boleto
2025-03-17 13:35:00.583013;1798;São Paulo;Ana Oliveira;Geladeira Sansung;Thomas Taylor;masculino;boleto
2025-06-20 10:57:00.583150;1799;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Donna Freeman;femasculino;boleto
2025-08-30 15:16:00.583307;1800;Recife;Bruno Otavio;Geladeira Sansung;Antonio Miles;masculino;pix
2025-02-20 13:46:00.583544;1801;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Ethel Presley;femasculino;pix
2025-07-24 20:01:00.584493;1802;Belo Horizonte;Olivia Sousa;Smartphone Sansung Galaxy;Dawn Garza;femasculino;dinheiro
2025-07-29 18:20:00.584748;1803;Recife;Bruno Otavio;Playstation 5;Kenyetta Trammell;femasculino;cartão de crédito
2025-09-22 12:53:00.586661;1804;Florianopoles;Paulo de Sousa;Geladeira Sansung;Patricia Johnson;femasculino;boleto
2025-10-24 14:16:00.586775;1805;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;David Burns;masculino;boleto
2025-09-09 13:20:00.586941;1806;Copa Cabana;Luis Costa;Playstation 5;Cathy Donnell;femasculino;pix
2025-10-17 20:39:00.588518;1807;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Lavone Bertrand;femasculino;cartão de crédito
2025-02-06 18:20:00.592048;1808;Recife;João Victor;Smartwatch Sansung M3;Jack Delosantos;masculino;pix
2025-09-30 14:48:00.601334;1809;Recife;João Victor;Geladeira Sansung;Fannie Rogers;femasculino;dinheiro
2025-02-12 12:16:00.601663;1810;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Neal Martin;masculino;dinheiro
2025-10-23 20:44:00.601917;1811;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Sarah Reeves;femasculino;cartão de crédito
2025-09-21 20:24:00.602155;1812;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Gregg Mcnay;masculino;cartão de crédito
2025-08-08 17:50:00.616871;1813;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Cindy Gebhart;femasculino;boleto
2025-10-27 18:34:00.620114;1814;Recife;João Victor;Smartphone Sansung Galaxy;Crystal Avila;femasculino;boleto
2025-04-17 19:59:00.620556;1815;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Frederick Rakes;masculino;cartão de crédito
2025-07-06 12:14:00.624848;1816;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Mark Lee;masculino;cartão de crédito
2025-07-07 14:34:00.625079;1817;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Beatrice Hurley;femasculino;dinheiro
2025-04-07 17:58:00.625536;1818;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Doris Wolfe;femasculino;pix
2025-05-01 19:42:00.625818;1819;Recife;Bruno Otavio;Geladeira Sansung;Carrie Hernandez;femasculino;pix
2025-08-06 10:22:00.626003;1820;Florianopoles;Paulo de Sousa;Playstation 5;Paul Lynch;masculino;boleto
2025-02-08 14:14:00.626215;1821;Recife;João Victor;Smartwatch Sansung M3;Thomas Hindman;masculino;dinheiro
2025-08-26 19:24:00.627850;1822;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Susan Ellis;femasculino;boleto
2025-11-20 10:58:00.627996;1823;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Angie Fredrick;femasculino;pix
2025-12-30 17:24:00.629891;1824;São Paulo;Ana Oliveira;Smartwatch Sansung M3;William Grant;masculino;boleto
2025-11-25 19:01:00.630058;1825;São Paulo;Ana Oliveira;Playstation 5;Kevin Santiago;masculino;dinheiro
2025-07-13 19:10:00.630289;1826;São Paulo;Ana Oliveira;Geladeira Sansung;Thomas Jeter;masculino;dinheiro
2025-03-05 13:29:00.631246;1827;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Carol Mendez;femasculino;cartão de crédito
2025-06-12 17:51:00.631463;1828;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Edwardo Belt;masculino;pix
2025-04-16 14:58:00.633032;1829;Recife;Bruno Otavio;Cama Solteiro Ortobom;William Smith;masculino;cartão de crédito
2026-01-10 16:31:00.633148;1830;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Leslie Johnson;femasculino;boleto
2025-11-02 18:58:00.633300;1831;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Margaret Gelormino;femasculino;pix
2025-04-05 15:04:00.644383;1832;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Elsa Lavine;femasculino;boleto
2025-03-23 11:02:00.648291;1833;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Jose Kirk;masculino;pix
2025-05-24 15:33:00.648645;1834;Recife;João Victor;Cama Solteiro Ortobom;Jerry Jones;femasculino;dinheiro
2025-08-12 15:56:00.649076;1835;Recife;João Victor;Playstation 5;Gary Mendoza;masculino;cartão de crédito
2025-12-21 12:33:00.649293;1836;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Brooke Karcher;femasculino;boleto
2026-01-25 18:13:00.653913;1837;Recife;João Victor;Playstation 5;Tristan Wright;masculino;boleto
2025-06-20 12:26:00.654373;1838;Copa Cabana;Luis Costa;Playstation 5;Douglas Greene;masculino;boleto
2025-10-27 18:25:00.654578;1839;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Mildred Brown;femasculino;boleto
2025-11-18 11:05:00.654719;1840;Florianopoles;Isabale Gomes;Playstation 5;Marilyn Moore;femasculino;boleto
2025-04-11 14:16:00.654866;1841;Belo Horizonte;Olivia Sousa;Playstation 5;Penny Ellington;femasculino;pix
2025-09-30 13:40:00.657474;1842;Recife;João Victor;Playstation 5;Sherri Lewis;femasculino;pix
2025-10-13 11:54:00.658216;1843;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Frances Holland;femasculino;cartão de crédito
2025-09-03 20:55:00.658630;1844;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Maritza Deleon;femasculino;pix
2025-04-20 20:17:00.659506;1845;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Lura Mccarty;femasculino;cartão de crédito
2026-01-12 15:56:00.660723;1846;Recife;João Victor;Cama Solteiro Ortobom;Brenda Murphy;femasculino;pix
2025-01-29 16:48:00.660924;1847;Florianopoles;Isabale Gomes;Playstation 5;John Tarpey;masculino;boleto
2025-04-15 15:11:00.675487;1848;Recife;Bruno Otavio;Playstation 5;Steven Bostick;masculino;dinheiro
2025-07-07 16:53:00.678074;1849;Recife;João Victor;Cama Solteiro Ortobom;Neva Clark;femasculino;dinheiro
2025-07-19 19:15:00.678509;1850;Recife;João Victor;Geladeira Sansung;Darrell Iwanowski;masculino;pix
2025-07-15 17:45:00.704765;1851;Florianopoles;Paulo de Sousa;Smartphone Sansung Galaxy;Pauline Greene;femasculino;pix
2025-03-20 13:57:00.705076;1852;Copa Cabana;Luis Costa;Playstation 5;Jennie Johnson;femasculino;dinheiro
2025-02-01 16:44:00.705341;1853;São Paulo;Ana Oliveira;Geladeira Sansung;Vanessa Antrikin;femasculino;pix
2025-11-03 18:59:00.721639;1854;Recife;Bruno Otavio;Cama Solteiro Ortobom;Michael Fugate;masculino;dinheiro
2025-06-22 13:25:00.722680;1855;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Carrie Day;femasculino;boleto
2025-03-25 17:57:00.723033;1856;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Crystal Hudson;femasculino;boleto
2025-08-21 10:31:00.723233;1857;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Walter Lax;masculino;dinheiro
2025-02-27 12:04:00.727653;1858;Belo Horizonte;Joana Silva;Playstation 5;Angela Livingston;femasculino;boleto
2025-09-08 14:00:00.728068;1859;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Dustin Valenti;masculino;boleto
2025-04-25 10:42:00.729799;1860;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Brian Sturdivant;masculino;dinheiro
2025-05-28 20:30:00.731518;1861;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Barbara Curiel;femasculino;pix
2025-05-15 11:22:00.733441;1862;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Sheree Grubaugh;femasculino;pix
2025-05-03 13:23:00.744032;1863;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Susan Mozingo;femasculino;cartão de crédito
2025-10-05 16:18:00.748391;1864;Belo Horizonte;Olivia Sousa;Playstation 5;Ryan Deloye;masculino;dinheiro
2025-02-05 14:08:00.760469;1865;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Julio Marino;masculino;boleto
2025-02-23 12:16:00.761256;1866;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Michael Broun;masculino;boleto
2025-11-14 20:12:00.772460;1867;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Daniel Patterson;masculino;cartão de crédito
2025-09-11 19:35:00.772676;1868;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Rodger Murphy;masculino;dinheiro
2025-02-28 16:17:00.772998;1869;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Jose Nguyen;masculino;cartão de crédito
2025-05-05 11:58:00.773242;1870;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Louis Eddy;masculino;cartão de crédito
2025-06-11 10:20:00.774048;1871;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Vivian Teodoro;femasculino;dinheiro
2025-12-31 16:35:00.804629;1872;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Susan Wiand;femasculino;boleto
2025-08-28 15:55:00.834090;1873;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Catherine Owsley;femasculino;dinheiro
2025-10-07 18:56:00.836918;1874;Florianopoles;Isabale Gomes;Playstation 5;James Sparks;masculino;cartão de crédito
2025-10-05 19:32:00.837214;1875;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Rose Smith;femasculino;boleto
2025-07-28 14:06:00.837349;1876;Recife;João Victor;Smartwatch Sansung M3;Roscoe Robb;masculino;dinheiro
2025-02-04 17:44:00.838781;1877;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Michelle Cantell;femasculino;cartão de crédito
2025-02-20 10:15:00.862945;1878;São Paulo;Lucas Pereira;Playstation 5;Michael Miller;masculino;pix
2025-07-31 11:10:00.863168;1879;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;William Robbins;masculino;dinheiro
2025-07-14 14:45:00.863417;1880;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Gilda Dexter;femasculino;cartão de crédito
2025-04-29 15:29:00.865626;1881;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Darlene Peltier;femasculino;dinheiro
2025-04-07 18:49:00.867440;1882;Belo Horizonte;Joana Silva;Geladeira Sansung;Carl Gobel;masculino;boleto
2025-12-14 15:39:00.874594;1883;Florianopoles;Isabale Gomes;Geladeira Sansung;Johnathan Ramey;masculino;cartão de crédito
2025-04-04 18:49:00.875482;1884;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Alvera Myers;femasculino;cartão de crédito
2025-12-24 19:29:00.876621;1885;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Dawn Goldsmith;femasculino;boleto
2025-06-07 16:33:00.877533;1886;Belo Horizonte;Olivia Sousa;Playstation 5;Lawrence Miner;masculino;cartão de crédito
2025-03-07 14:37:00.878187;1887;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;Ramona Brown;femasculino;dinheiro
2026-01-06 14:26:00.878409;1888;Recife;João Victor;Playstation 5;Roslyn Greenlee;femasculino;cartão de crédito
2025-04-23 14:54:00.880148;1889;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Michael Wetzel;masculino;cartão de crédito
2025-10-28 17:48:00.881083;1890;Copa Cabana;Luis Costa;Smartphone Sansung Galaxy;John Leavy;masculino;boleto
2025-04-01 14:28:00.885865;1891;Recife;João Victor;Smartwatch Sansung M3;Christine Belair;femasculino;dinheiro
2025-10-28 11:56:00.891486;1892;Recife;João Victor;Smartwatch Sansung M3;Margaret Dixon;femasculino;boleto
2025-04-10 15:36:00.891742;1893;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Donald Nance;masculino;boleto
2025-03-21 19:58:00.892295;1894;Florianopoles;Paulo de Sousa;Geladeira Sansung;James Rodriguez;masculino;boleto
2025-03-31 13:33:00.892417;1895;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Ruth Guevara;femasculino;dinheiro
2025-09-11 14:11:00.893226;1896;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Anthony Hopkins;masculino;dinheiro
2025-11-05 12:28:00.893443;1897;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Heidi Greer;femasculino;boleto
2025-05-20 14:34:00.893781;1898;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Brian Prewett;masculino;dinheiro
2025-06-22 18:58:00.899962;1899;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Larry Butler;masculino;boleto
2025-09-27 18:09:00.900133;1900;São Paulo;Lucas Pereira;Playstation 5;Jennifer Gearhart;femasculino;dinheiro
2025-01-30 18:40:00.901919;1901;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Cherie Kennedy;femasculino;dinheiro
2025-05-13 14:00:00.902276;1902;São Paulo;Lucas Pereira;Smartwatch Sansung M3;Deborah Castro;femasculino;cartão de crédito
2025-07-29 20:48:00.902489;1903;Florianopoles;Paulo de Sousa;Geladeira Sansung;Maria Floyd;femasculino;pix
2026-01-12 16:02:00.902736;1904;São Paulo;Ana Oliveira;Cama Solteiro Ortobom;Courtney Bridges;femasculino;pix
2025-06-02 18:48:00.903112;1905;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Kristofer White;masculino;pix
2025-07-05 16:12:00.903678;1906;Copa Cabana;Carlos Silva;Cama Solteiro Ortobom;Ricardo Taylor;masculino;pix
2025-02-18 13:58:00.903926;1907;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Rob Davis;masculino;boleto
2025-02-18 14:24:00.904255;1908;Florianopoles;Paulo de Sousa;Geladeira Sansung;Martin Haskell;masculino;dinheiro
2025-05-18 20:19:00.906019;1909;Recife;Bruno Otavio;Geladeira Sansung;Jessica Holliday;femasculino;pix
2026-01-21 12:21:00.906689;1910;Florianopoles;Paulo de Sousa;Smartwatch Sansung M3;Jack Acklin;masculino;dinheiro
2025-02-08 16:15:00.910442;1911;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Iris Eury;femasculino;pix
2025-11-09 14:33:00.916693;1912;Recife;Bruno Otavio;Geladeira Sansung;Edward Vazquez;masculino;pix
2025-10-08 10:35:00.917124;1913;São Paulo;Lucas Pereira;Geladeira Sansung;Susanna Branhan;femasculino;boleto
2025-09-05 18:59:00.935403;1914;Belo Horizonte;Joana Silva;Playstation 5;Mary Smith;femasculino;dinheiro
2025-10-20 16:18:00.935650;1915;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Terri Fitzloff;femasculino;boleto
2025-07-22 19:39:00.947253;1916;Recife;João Victor;Playstation 5;Robert Xiong;masculino;boleto
2025-12-03 19:11:00.948076;1917;São Paulo;Lucas Pereira;Playstation 5;Sybil Hallett;femasculino;dinheiro
2025-12-11 10:05:00.950361;1918;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Dion Deal;masculino;dinheiro
2025-02-08 18:37:00.951224;1919;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Jude Kuehnert;masculino;pix
2025-05-05 19:13:00.981541;1920;Belo Horizonte;Olivia Sousa;Cama Solteiro Ortobom;Brian Dingle;masculino;dinheiro
2025-10-13 13:42:00.983584;1921;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Pedro Fernando;masculino;pix
2025-08-05 13:04:00.987141;1922;Copa Cabana;Carlos Silva;Smartwatch Sansung M3;Cynthia Herrera;femasculino;pix
2025-04-02 17:30:00.987416;1923;Florianopoles;Paulo de Sousa;Geladeira Sansung;Diana Triche;femasculino;dinheiro
2025-05-06 10:43:00.993656;1924;Recife;Bruno Otavio;Smartwatch Sansung M3;Cheryl Donald;femasculino;pix
2025-03-04 20:43:00.995259;1925;Recife;Bruno Otavio;Playstation 5;James Gaters;masculino;boleto
2025-11-07 19:58:01.019753;1926;Copa Cabana;Luis Costa;Playstation 5;Cynthia Jackson;femasculino;dinheiro
2025-09-16 17:17:01.020126;1927;Belo Horizonte;Joana Silva;Geladeira Sansung;Stella Barnes;femasculino;boleto
2025-12-24 14:22:01.020396;1928;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Delbert Hargett;masculino;boleto
2025-07-10 13:46:01.022549;1929;Florianopoles;Isabale Gomes;Playstation 5;Dorothy Dodd;femasculino;pix
2025-03-10 20:13:01.023081;1930;São Paulo;Lucas Pereira;Geladeira Sansung;Helen English;femasculino;boleto
2025-06-09 13:15:01.023528;1931;Belo Horizonte;Joana Silva;Cama Solteiro Ortobom;James Gros;masculino;dinheiro
2025-04-17 12:26:01.027352;1932;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Janell Clark;femasculino;cartão de crédito
2025-07-16 17:30:01.027832;1933;Copa Cabana;Luis Costa;Smartwatch Sansung M3;Eric Mcintyre;masculino;pix
2025-05-31 18:09:01.028225;1934;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Alex Panek;masculino;cartão de crédito
2025-10-13 10:19:01.031835;1935;Florianopoles;Paulo de Sousa;Cama Solteiro Ortobom;Taylor Foster;masculino;dinheiro
2025-12-27 19:19:01.032136;1936;Copa Cabana;Carlos Silva;Geladeira Sansung;Elizabeth Foley;femasculino;dinheiro
2025-12-08 15:56:01.032479;1937;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Glenn Jones;masculino;cartão de crédito
2026-01-12 17:42:01.032624;1938;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Raymond Kendrick;masculino;cartão de crédito
2025-09-14 20:06:01.033100;1939;Florianopoles;Isabale Gomes;Cama Solteiro Ortobom;Douglas Smith;masculino;boleto
2025-06-23 20:41:01.033220;1940;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Maria Hearn;femasculino;cartão de crédito
2025-03-27 10:25:01.033955;1941;Florianopoles;Isabale Gomes;Geladeira Sansung;Thomas Brandon;masculino;dinheiro
2025-08-21 11:07:01.034464;1942;Copa Cabana;Carlos Silva;Smartphone Sansung Galaxy;Leon Francis;masculino;cartão de crédito
2025-11-18 14:53:01.034752;1943;Florianopoles;Paulo de Sousa;Playstation 5;Tammy Cresci;femasculino;pix
2025-03-01 14:47:01.048080;1944;Belo Horizonte;Olivia Sousa;Smartwatch Sansung M3;Sally Hewitt;femasculino;pix
2026-01-02 14:25:01.048677;1945;Copa Cabana;Luis Costa;Geladeira Sansung;Adam Martz;masculino;dinheiro
2025-11-07 19:18:01.050186;1946;Copa Cabana;Luis Costa;Playstation 5;Jorge Mosley;masculino;cartão de crédito
2025-02-18 19:47:01.050554;1947;Belo Horizonte;Joana Silva;Smartwatch Sansung M3;Jessie Minion;femasculino;pix
2025-05-09 12:53:01.061479;1948;Recife;Bruno Otavio;Cama Solteiro Ortobom;Brad Denise;masculino;dinheiro
2025-02-02 20:52:01.070270;1949;Copa Cabana;Luis Costa;Cama Solteiro Ortobom;Sally Gutierrez;femasculino;boleto
2025-06-06 15:31:01.070562;1950;Recife;Bruno Otavio;Smartwatch Sansung M3;Margarita Alexander;femasculino;boleto
2025-09-28 15:27:01.070837;1951;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Debra Mcmilliam;femasculino;cartão de crédito
2025-01-28 10:36:01.095631;1952;Recife;Bruno Otavio;Geladeira Sansung;Patricia Ramirez;femasculino;boleto
2025-05-21 13:48:01.096092;1953;Florianopoles;Isabale Gomes;Smartwatch Sansung M3;Michael Kinkel;masculino;dinheiro
2025-11-28 17:11:01.103212;1954;São Paulo;Lucas Pereira;Smartphone Sansung Galaxy;Maxine Snider;femasculino;cartão de crédito
2025-04-21 11:20:01.103782;1955;Recife;João Victor;Playstation 5;Harold Williams;masculino;boleto
2025-05-26 19:08:01.103922;1956;São Paulo;Ana Oliveira;Playstation 5;Cynthia Cline;femasculino;boleto
2025-12-18 18:44:01.104255;1957;São Paulo;Ana Oliveira;Smartphone Sansung Galaxy;Sharon Howell;femasculino;dinheiro
2025-06-23 17:56:01.104437;1958;Recife;João Victor;Smartphone Sansung Galaxy;David Foster;masculino;dinheiro
2025-08-11 14:18:01.104574;1959;Belo Horizonte;Olivia Sousa;Geladeira Sansung;Keith Guevarra;masculino;boleto
2025-02-10 20:17:01.118990;1960;São Paulo;Ana Oliveira;Smartwatch Sansung M3;Cheryl Morant;femasculino;dinheiro
2025-12-01 16:01:01.124787;1961;Recife;Bruno Otavio;Smartphone Sansung Galaxy;Frank Edgin;masculino;boleto
2025-03-19 11:11:01.129496;1962;São Paulo;Lucas Pereira;Playstation 5;Courtney Hicks;femasculino;pix
2025-05-29 14:14:01.129768;1963;Florianopoles;Isabale Gomes;Smartphone Sansung Galaxy;Russell Burns;masculino;boleto
2025-04-25 11:39:01.129949;1964;Florianopoles;Isabale Gomes;Geladeira Sansung;Adam Stlaurent;masculino;pix
